Order_ID,Gender_Category,Product_Line,Product_Name,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Size_Cat,Size_Cat_Encoded
3905,Women,Soccer,Tiempo Legend,2,6041.3,0.0,12082.6,2024-10-12,Retail,Kolkata,2327.8660557409758,S,0
3906,Men,Lifestyle,Dunk Low,4,7588.77,0.14,26105.3688,2024-09-04,Online,Hyderabad,8717.019548421316,XL,3
3908,Women,Running,Free RN,2,3253.63,0.0,6507.26,2025-03-18,Retail,Kolkata,1241.5428877761158,L,2
3910,Men,Basketball,Zoom Freak,2,2913.15,0.0,5826.3,2025-03-13,Online,Pune,1912.5667789259287,XL,3
3911,Men,Soccer,Premier III,1,5598.98,0.0,5598.98,2025-05-07,Retail,Mumbai,1706.055966545126,M,1
3912,Kids,Basketball,LeBron 20,2,6977.03,0.0,13954.06,2025-05-31,Online,Pune,2343.5687694887974,L,2
3913,Kids,Training,ZoomX Invincible,1,5255.09,0.0,5255.09,2024-06-12,Retail,Delhi,1147.8665106044139,XL,3
3914,Kids,Soccer,Tiempo Legend,2,6041.3,0.0,12082.6,2024-10-29,Retail,Delhi,4116.613186575981,XL,3
3915,Men,Running,Free RN,2,7962.36,0.0,15924.72,2025-12-03,Online,Pune,3114.012580913494,M,1
3917,Women,Running,React Infinity,2,4726.33,0.0,9452.66,2024-10-02,Online,Pune,2826.51224270232,L,2
2032,Kids,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2025-03-08,Retail,Bangalore,1996.1496862434722,S,0
3920,Women,Running,Air Zoom,2,5540.68,0.0,11081.36,2025-06-09,Online,Pune,2341.3651717668913,L,2
3921,Kids,Lifestyle,Blazer Mid,2,6100.23,0.0,12200.46,2025-05-23,Retail,Hyderabad,3073.2053122472644,L,2
3923,Men,Basketball,LeBron 20,2,2187.01,0.0,4374.02,2025-01-21,Online,Kolkata,1381.2018637362607,XL,3
3924,Women,Running,Pegasus Turbo,2,4809.5,0.0,9619.0,2024-03-26,Online,Kolkata,1978.1628173302047,L,2
3925,Kids,Basketball,LeBron 20,2,6531.36,0.23,10058.294399999999,2025-04-19,Retail,Hyderabad,2734.373082802993,M,1
3926,Men,Lifestyle,Dunk Low,2,4791.86,0.0,9583.72,2024-11-08,Online,Mumbai,1923.8274073437806,XL,3
3927,Women,Soccer,Premier III,2,6082.075,0.0,12164.15,2025-04-10,Retail,Bangalore,2165.589676022924,L,2
3929,Kids,Running,Free RN,1,4199.97,0.9,419.99699999999996,2025-05-14,Retail,Mumbai,86.50724100287746,L,2
3930,Men,Soccer,Phantom GT,2,3606.77,0.0,7213.54,2025-02-08,Retail,Mumbai,1499.8738677023855,S,0
3932,Kids,Training,SuperRep Go,4,4520.97,0.54,8318.5848,2025-06-10,Retail,Bangalore,2285.240606472982,L,2
3933,Men,Training,SuperRep Go,4,5587.585,0.0,22350.34,2025-01-25,Online,Pune,6942.705394203321,XL,3
3935,Women,Running,React Infinity,2,6346.35,0.0,12692.7,2025-07-22,Retail,Pune,3739.84833820773,M,1
3936,Kids,Lifestyle,Blazer Mid,3,3544.33,0.0,10632.99,2023-07-28,Retail,Pune,3614.2638624847145,M,1
3937,Women,Running,React Infinity,2,9550.19,0.0,19100.38,2024-07-12,Online,Hyderabad,4632.836817560645,M,1
3939,Women,Training,ZoomX Invincible,2,6424.68,0.0,12849.36,2025-01-22,Online,Bangalore,3678.0697435448737,M,1
3940,Kids,Running,React Infinity,2,6346.35,0.0,12692.7,2024-12-30,Online,Hyderabad,4275.43197813004,L,2
3942,Men,Lifestyle,Blazer Mid,1,3283.25,0.0,3283.25,2024-04-27,Online,Delhi,1122.221053162993,M,1
3944,Men,Training,Metcon 7,2,5829.985000000001,0.04,11193.5712,2024-10-12,Online,Bangalore,3303.8302467171816,L,2
2002,Kids,Soccer,Phantom GT,2,6012.23,0.0,12024.46,2025-05-16,Online,Delhi,3529.7949551398156,XL,3
3946,Men,Training,SuperRep Go,2,5587.585,0.0,11175.17,2024-08-23,Retail,Kolkata,3011.259474322407,L,2
3947,Men,Training,SuperRep Go,2,5587.585,0.0,11175.17,2024-07-29,Retail,Kolkata,2574.8509545369493,L,2
2003,Women,Lifestyle,Waffle One,2,7203.25,0.0,14406.5,2025-03-03,Online,Kolkata,2304.5079430234846,L,2
3950,Kids,Running,React Infinity,2,3474.66,0.0,6949.32,2025-02-07,Online,Kolkata,2272.3888900913753,XL,3
3951,Women,Soccer,Mercurial Superfly,2,6969.28,0.0,13938.56,2024-12-31,Online,Delhi,4025.414827772067,L,2
3952,Women,Soccer,Mercurial Superfly,2,6969.28,0.83,2369.5552000000007,2025-06-29,Online,Mumbai,658.0699736848771,XL,3
3953,Women,Basketball,Air Jordan,2,5967.92,0.0,11935.84,2025-01-14,Retail,Delhi,3897.3597018802648,XL,3
2042,Kids,Soccer,Tiempo Legend,4,8290.97,0.0,33163.88,2024-12-30,Online,Delhi,6588.170884140986,L,2
3955,Kids,Training,SuperRep Go,3,5587.585,0.0,16762.755,2025-01-16,Retail,Pune,3682.7674472981753,XL,3
3956,Women,Lifestyle,Air Force 1,2,6656.01,0.0,13312.02,2025-06-03,Online,Hyderabad,4509.778762929407,L,2
3957,Men,Lifestyle,Waffle One,2,2113.01,1.0,0.0,2025-06-26,Online,Hyderabad,0.0,XL,3
3958,Women,Lifestyle,Dunk Low,4,8614.93,0.0,34459.72,2024-03-23,Retail,Kolkata,10834.869269489378,L,2
3959,Kids,Lifestyle,Dunk Low,4,6091.98,0.0,24367.92,2025-12-01,Retail,Mumbai,7452.820863544452,M,1
3960,Women,Lifestyle,Dunk Low,2,2451.47,0.0,4902.94,2025-06-22,Retail,Mumbai,1630.9210579461833,M,1
3961,Kids,Lifestyle,Waffle One,2,3369.14,0.0,6738.28,2025-03-28,Online,Hyderabad,1591.7449174694566,L,2
2041,Kids,Soccer,Tiempo Legend,2,4414.63,0.0,8829.26,2025-02-27,Online,Bangalore,2704.5594297174016,M,1
3964,Women,Training,ZoomX Invincible,2,6424.68,0.0,12849.36,2025-01-03,Retail,Kolkata,4189.657852711392,XL,3
3968,Kids,Lifestyle,Waffle One,2,8141.77,0.0,16283.54,2024-05-12,Retail,Bangalore,5523.318231094721,M,1
3969,Women,Lifestyle,Waffle One,2,7922.86,0.0,15845.72,2023-08-04,Retail,Mumbai,4130.764834751638,XL,3
3970,Men,Soccer,Phantom GT,2,9990.8,0.0,19981.6,2025-06-29,Retail,Kolkata,6617.272878949803,L,2
3971,Kids,Training,Metcon 7,2,5829.985000000001,0.95,582.9985000000006,2025-11-02,Retail,Bangalore,141.86927080232118,S,0
3972,Men,Running,Pegasus Turbo,1,5349.1,0.0,5349.1,2024-12-20,Retail,Bangalore,1129.3472482095954,XL,3
3974,Men,Lifestyle,Dunk Low,4,6091.98,0.0,24367.92,2024-03-22,Retail,Delhi,6836.833703375092,L,2
3975,Women,Soccer,Tiempo Legend,3,6041.3,0.0,18123.9,2025-03-22,Retail,Mumbai,4081.7175237657643,M,1
3977,Men,Soccer,Mercurial Superfly,2,7483.74,0.21,11824.3092,2025-05-11,Online,Delhi,1954.3492121716656,L,2
3978,Women,Training,Flex Trainer,2,9847.52,0.0,19695.04,2024-09-11,Retail,Delhi,4258.45425011813,L,2
3979,Men,Training,ZoomX Invincible,3,6424.68,0.5,9637.02,2025-11-06,Online,Pune,3030.5031077055833,M,1
3980,Men,Training,SuperRep Go,2,5587.585,0.0,11175.17,2025-07-07,Retail,Hyderabad,1829.0583352206063,L,2
3981,Men,Soccer,Premier III,2,4007.55,1.0,0.0,2023-12-21,Online,Delhi,0.0,L,2
3982,Men,Basketball,Zoom Freak,2,8006.71,0.0,16013.42,2024-10-16,Online,Bangalore,3292.5825742790767,L,2
3986,Kids,Running,Air Zoom,1,5548.255,0.0,5548.255,2024-11-10,Retail,Mumbai,1779.0106611993556,L,2
3987,Kids,Basketball,Zoom Freak,2,6172.36,0.0,12344.72,2024-08-18,Retail,Hyderabad,4056.966021592203,L,2
3988,Kids,Lifestyle,Blazer Mid,4,7945.46,0.67,10488.007199999998,2024-10-10,Online,Pune,1678.6590319002678,M,1
3989,Men,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2024-10-20,Online,Bangalore,3250.482035210138,L,2
3991,Men,Training,ZoomX Invincible,2,6424.68,0.1,11564.424,2025-07-19,Online,Bangalore,3719.7513443366797,L,2
3992,Men,Lifestyle,Dunk Low,2,4431.62,0.0,8863.24,2025-01-13,Online,Pune,2262.530953752581,XL,3
3993,Kids,Lifestyle,Blazer Mid,2,6100.23,0.0,12200.46,2025-04-25,Retail,Hyderabad,2847.5701390381773,S,0
3994,Kids,Basketball,Air Jordan,4,5967.92,0.0,23871.68,2025-04-12,Retail,Bangalore,4417.998383163476,L,2
3997,Women,Lifestyle,Waffle One,4,5610.219999999999,0.0,22440.879999999997,2024-01-24,Retail,Hyderabad,3778.886505750571,M,1
3999,Kids,Lifestyle,Blazer Mid,2,6100.23,0.27,8906.335799999999,2024-09-16,Online,Kolkata,2196.3339411558195,S,0
4000,Women,Basketball,Air Jordan,2,5967.92,0.11,10622.8976,2025-01-09,Retail,Kolkata,2667.1009375008935,M,1
4002,Kids,Soccer,Mercurial Superfly,2,6056.88,0.0,12113.76,2024-03-11,Retail,Mumbai,2424.3119270003376,M,1
4003,Men,Lifestyle,Air Force 1,2,7165.28,1.0,0.0,2025-03-02,Retail,Mumbai,0.0,L,2
4004,Men,Basketball,Air Jordan,2,5967.92,0.06,11219.6896,2025-04-14,Retail,Delhi,3208.665524205527,XL,3
4005,Kids,Training,Metcon 7,2,3730.58,0.0,7461.16,2024-11-30,Online,Delhi,1600.986023834646,M,1
4007,Kids,Soccer,Premier III,2,6082.075,0.0,12164.15,2025-10-01,Retail,Pune,3223.697763579207,XL,3
4008,Men,Basketball,LeBron 20,3,7737.27,0.07,21586.9833,2023-12-15,Retail,Hyderabad,7319.307190683511,M,1
4009,Kids,Basketball,Zoom Freak,2,6172.36,0.0,12344.72,2024-03-30,Retail,Mumbai,4070.2146583058466,M,1
2046,Men,Training,ZoomX Invincible,2,5091.2,0.0,10182.4,2025-10-07,Retail,Pune,2736.7996813660307,M,1
4011,Women,Running,Air Zoom,4,4909.56,0.0,19638.24,2025-07-04,Retail,Bangalore,3323.026608742133,M,1
4012,Men,Basketball,Zoom Freak,2,5879.06,0.47,6231.803600000001,2025-05-28,Retail,Hyderabad,1402.5416202900242,L,2
4013,Women,Basketball,LeBron 20,2,3794.99,0.0,7589.98,2025-07-04,Online,Hyderabad,2174.4817213901447,L,2
4014,Kids,Running,Air Zoom,2,5548.255,0.0,11096.51,2024-08-04,Retail,Hyderabad,2691.0608467141874,L,2
4015,Men,Lifestyle,Air Force 1,4,5505.76,0.0,22023.04,2025-07-05,Online,Bangalore,6318.165574666384,L,2
2021,Kids,Lifestyle,Waffle One,2,4561.67,0.0,9123.34,2024-02-13,Online,Pune,3117.0535132716973,XL,3
4017,Kids,Training,Metcon 7,2,9229.7,0.0,18459.4,2025-03-20,Online,Mumbai,5576.534248071626,XL,3
4019,Women,Soccer,Tiempo Legend,2,6041.3,0.66,4108.084,2024-10-27,Online,Bangalore,1140.881232857232,L,2
4022,Kids,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2024-12-21,Online,Bangalore,3728.1465035504702,L,2
4023,Women,Running,Free RN,2,2376.12,0.76,1140.5375999999999,2024-11-28,Online,Hyderabad,243.2442526667936,XL,3
4024,Men,Training,Metcon 7,2,5829.985000000001,0.0,11659.970000000001,2024-08-29,Retail,Bangalore,2288.827635777237,M,1
4025,Women,Basketball,Kyrie Flytrap,2,2265.37,0.0,4530.74,2024-06-25,Retail,Kolkata,1198.1788544429992,L,2
4026,Men,Basketball,Zoom Freak,2,3731.78,1.0,0.0,2025-02-17,Online,Hyderabad,0.0,XL,3
4028,Women,Running,Pegasus Turbo,3,5349.1,1.0,0.0,2025-12-01,Retail,Delhi,0.0,M,1
4029,Kids,Training,Flex Trainer,2,6481.055,0.0,12962.11,2025-06-29,Retail,Bangalore,3123.623097114132,XL,3
4030,Men,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2025-04-28,Online,Kolkata,2349.2474275713403,L,2
2020,Men,Running,Air Zoom,2,5614.96,0.0,11229.92,2025-03-05,Online,Kolkata,2032.8513362563817,XL,3
4035,Women,Training,ZoomX Invincible,2,6424.68,0.87,1670.4168000000002,2025-11-01,Retail,Delhi,530.9983371408965,L,2
4037,Women,Basketball,LeBron 20,2,6531.36,0.74,3396.3071999999997,2023-08-08,Retail,Delhi,910.5678380540271,XL,3
4038,Kids,Running,Pegasus Turbo,2,5349.1,0.0,10698.2,2025-03-04,Retail,Pune,2885.8349228436305,L,2
4039,Women,Lifestyle,Air Force 1,2,5103.01,0.0,10206.02,2024-06-12,Online,Delhi,2222.7571655118923,L,2
2041,Men,Training,Metcon 7,2,5829.985000000001,0.35,7578.980500000001,2025-07-05,Online,Hyderabad,2252.320008198789,XL,3
4041,Men,Running,Pegasus Turbo,2,5349.1,0.0,10698.2,2024-09-09,Online,Mumbai,3363.9137706309502,L,2
4043,Kids,Running,Air Zoom,4,5235.22,0.51,10261.0312,2025-05-28,Online,Hyderabad,3151.4801333001506,L,2
4044,Women,Training,Flex Trainer,2,6687.28,0.0,13374.56,2024-08-07,Online,Pune,3742.223177608902,L,2
2003,Women,Soccer,Premier III,2,6082.075,0.56,5352.225999999999,2024-08-03,Online,Kolkata,1291.6683711207495,L,2
4046,Women,Running,React Infinity,2,5140.99,0.0,10281.98,2025-02-20,Online,Pune,3249.4754668382825,L,2
4050,Women,Running,Pegasus Turbo,2,3750.77,0.0,7501.54,2025-02-27,Online,Bangalore,1616.2787399853232,XL,3
4051,Kids,Training,Metcon 7,2,7986.76,0.0,15973.52,2024-10-11,Online,Hyderabad,3421.4782469283377,L,2
4052,Kids,Training,Flex Trainer,2,6952.66,0.0,13905.32,2025-01-19,Online,Hyderabad,3130.7254610066666,L,2
4053,Women,Soccer,Phantom GT,2,6012.23,0.0,12024.46,2025-02-03,Retail,Pune,2422.8912675633346,S,0
4054,Women,Lifestyle,Waffle One,2,3394.38,0.75,1697.19,2024-05-09,Online,Mumbai,524.1711732082337,L,2
4056,Kids,Running,Air Zoom,2,5548.255,0.0,11096.51,2024-12-13,Retail,Hyderabad,1860.5043022460884,M,1
4057,Kids,Basketball,Kyrie Flytrap,2,5562.46,0.0,11124.92,2023-09-22,Retail,Delhi,2677.617884715596,M,1
4058,Kids,Basketball,Kyrie Flytrap,2,5562.46,0.34,7342.4472,2024-11-13,Online,Delhi,1344.6344597742598,L,2
4060,Women,Soccer,Tiempo Legend,2,8655.46,0.9,1731.0919999999994,2024-08-20,Online,Pune,379.2599711244018,L,2
4062,Men,Basketball,Zoom Freak,2,6172.36,0.48,6419.2544,2025-05-17,Online,Mumbai,1284.9975157924684,M,1
4064,Men,Basketball,Air Jordan,4,5967.92,0.38,14800.4416,2024-09-24,Retail,Hyderabad,4091.518946440976,L,2
4065,Women,Basketball,LeBron 20,2,7881.81,0.0,15763.62,2024-12-08,Online,Pune,5466.553626152125,XL,3
4066,Kids,Running,React Infinity,4,6599.26,0.85,3959.5560000000005,2025-06-29,Retail,Bangalore,949.869781758655,L,2
4067,Men,Soccer,Mercurial Superfly,4,7408.31,0.0,29633.24,2025-05-17,Online,Bangalore,7399.049606620831,M,1
2030,Women,Soccer,Premier III,2,9804.64,0.71,5686.6912,2025-02-08,Online,Bangalore,1909.2759993736638,L,2
4070,Kids,Basketball,Air Jordan,2,6966.16,0.24,10588.5632,2024-10-23,Retail,Pune,3069.622258048409,L,2
4072,Men,Soccer,Premier III,2,6082.075,0.0,12164.15,2025-05-20,Online,Pune,2094.519013108366,L,2
4073,Kids,Training,Flex Trainer,2,5732.59,0.0,11465.18,2024-11-30,Online,Kolkata,2753.895124561059,M,1
4074,Kids,Basketball,LeBron 20,2,8673.78,0.0,17347.56,2024-03-28,Retail,Mumbai,2961.7682091832908,L,2
4075,Kids,Running,Free RN,2,6299.575,0.0,12599.15,2025-05-30,Online,Delhi,2795.9656714591497,XL,3
4076,Kids,Basketball,LeBron 20,2,6531.36,0.33,8752.022399999998,2025-04-03,Online,Kolkata,1932.7086491274606,L,2
4078,Women,Lifestyle,Air Force 1,2,6656.01,0.56,5857.288799999999,2025-01-01,Online,Mumbai,1298.322352705603,M,1
4079,Kids,Lifestyle,Waffle One,2,5610.219999999999,1.0,0.0,2024-11-21,Retail,Delhi,0.0,XL,3
4080,Kids,Training,Flex Trainer,2,8515.92,0.0,17031.84,2024-11-27,Retail,Hyderabad,3531.7354473546143,L,2
4082,Kids,Soccer,Mercurial Superfly,2,8233.64,0.0,16467.28,2025-04-07,Retail,Bangalore,5317.961847507705,M,1
4083,Men,Training,Flex Trainer,2,8711.81,0.0,17423.62,2025-03-29,Online,Bangalore,3778.083987981084,L,2
4085,Men,Lifestyle,Dunk Low,4,6091.98,1.0,0.0,2025-01-21,Online,Bangalore,0.0,L,2
4086,Women,Running,Air Zoom,3,4537.02,0.0,13611.060000000001,2025-04-03,Online,Pune,3106.9450035185423,XL,3
4087,Men,Basketball,LeBron 20,2,6531.36,1.0,0.0,2024-03-13,Retail,Hyderabad,0.0,L,2
4088,Men,Training,Flex Trainer,2,5649.73,0.41,6666.6814,2025-03-16,Retail,Mumbai,1366.5259082328682,M,1
4089,Women,Running,React Infinity,2,6346.35,0.0,12692.7,2025-02-15,Online,Bangalore,2978.772806649925,L,2
4090,Men,Lifestyle,Air Force 1,2,5109.51,0.0,10219.02,2025-06-26,Retail,Delhi,3379.9378272363306,L,2
4092,Women,Lifestyle,Air Force 1,2,9861.8,0.0,19723.6,2024-10-23,Online,Delhi,4526.061503034027,XL,3
4094,Kids,Soccer,Tiempo Legend,2,4094.79,0.0,8189.58,2025-05-18,Online,Hyderabad,2639.7591146211485,M,1
4096,Women,Soccer,Phantom GT,2,6012.23,0.0,12024.46,2024-04-03,Online,Pune,2172.8253801901897,M,1
4097,Men,Basketball,Kyrie Flytrap,2,3443.1,0.0,6886.2,2024-09-17,Retail,Hyderabad,2303.9717489581726,XL,3
4098,Men,Lifestyle,Waffle One,2,5610.219999999999,0.0,11220.439999999999,2024-09-11,Retail,Bangalore,2107.701818571681,L,2
4099,Women,Soccer,Tiempo Legend,2,8864.29,0.0,17728.58,2025-03-15,Online,Pune,5482.208956002124,L,2
4100,Men,Running,Pegasus Turbo,2,3315.29,0.0,6630.58,2024-03-19,Online,Delhi,1792.1499606374991,L,2
4101,Men,Soccer,Mercurial Superfly,2,6969.28,0.0,13938.56,2024-07-10,Retail,Delhi,2958.7494377514254,L,2
4102,Men,Basketball,LeBron 20,2,6531.36,0.0,13062.72,2025-06-20,Retail,Mumbai,4187.568237101277,L,2
4104,Kids,Basketball,Zoom Freak,2,6172.36,0.0,12344.72,2025-07-16,Online,Bangalore,2755.118890937446,L,2
4105,Men,Running,Pegasus Turbo,2,3489.95,0.0,6979.9,2024-05-25,Retail,Bangalore,2226.305242604248,XL,3
4107,Kids,Running,React Infinity,2,6346.35,0.0,12692.7,2025-04-27,Retail,Hyderabad,2209.196507337317,L,2
4108,Kids,Running,Pegasus Turbo,2,2767.55,0.19,4483.4310000000005,2023-11-25,Online,Kolkata,1257.1404233092392,L,2
4109,Kids,Training,SuperRep Go,2,9731.83,0.0,19463.66,2024-11-29,Online,Mumbai,4045.041512866017,XL,3
4110,Men,Training,Metcon 7,2,5829.985000000001,0.41,6879.382300000002,2024-08-26,Retail,Hyderabad,2116.6173912682434,M,1
4111,Women,Lifestyle,Waffle One,2,4934.05,0.83,1677.5770000000005,2024-11-26,Retail,Bangalore,386.46187095691965,L,2
4112,Women,Running,React Infinity,2,6254.85,0.0,12509.7,2025-04-22,Online,Delhi,2467.255011638418,L,2
4114,Kids,Training,Metcon 7,4,4307.83,0.0,17231.32,2025-07-13,Retail,Bangalore,4987.844150608263,XL,3
4115,Men,Basketball,Air Jordan,2,4613.79,0.0,9227.58,2025-05-14,Retail,Delhi,2802.7814543941363,M,1
4116,Women,Lifestyle,Air Force 1,2,3854.22,0.0,7708.44,2024-08-19,Online,Pune,2063.045653107654,M,1
4117,Women,Basketball,Zoom Freak,2,9501.67,0.51,9311.6366,2024-10-03,Online,Hyderabad,2809.097062291851,M,1
4118,Kids,Basketball,LeBron 20,4,5355.64,0.0,21422.56,2025-05-21,Retail,Mumbai,3478.5373250716098,XL,3
4119,Kids,Training,ZoomX Invincible,2,8849.62,0.69,5486.764400000002,2024-08-25,Online,Mumbai,1690.0374948689994,M,1
4121,Kids,Training,ZoomX Invincible,2,2763.46,1.0,0.0,2024-07-11,Retail,Bangalore,0.0,S,0
4122,Kids,Lifestyle,Dunk Low,1,6091.98,0.0,6091.98,2025-06-18,Retail,Mumbai,2107.9598943453357,L,2
4124,Kids,Basketball,LeBron 20,1,6531.36,0.0,6531.36,2023-10-16,Online,Delhi,1889.4108570286326,M,1
4126,Women,Training,SuperRep Go,2,5587.585,0.0,11175.17,2025-07-20,Retail,Delhi,2491.1031861463307,L,2
4127,Women,Running,Free RN,2,4690.15,0.49,4783.9529999999995,2024-12-21,Online,Kolkata,1055.4061932981224,L,2
4129,Men,Running,Pegasus Turbo,2,3445.62,0.24,5237.3423999999995,2025-03-02,Retail,Kolkata,1186.5807999148115,L,2
4131,Women,Running,React Infinity,2,2081.15,0.9,416.2299999999999,2024-11-16,Online,Bangalore,114.59112829603787,L,2
4132,Women,Lifestyle,Dunk Low,2,5087.72,0.07,9463.1592,2024-08-08,Online,Hyderabad,2442.918652973467,XL,3
4133,Men,Basketball,Air Jordan,3,4105.06,0.0,12315.18,2024-09-11,Online,Mumbai,2497.8675259203897,L,2
4135,Men,Training,SuperRep Go,2,3860.5,0.0,7721.0,2024-10-14,Retail,Delhi,2343.642062041933,L,2
4136,Kids,Lifestyle,Air Force 1,2,6656.01,0.0,13312.02,2024-11-16,Online,Delhi,2843.3073187419473,S,0
4137,Women,Basketball,LeBron 20,2,2310.45,0.0,4620.9,2025-02-01,Retail,Hyderabad,1602.0081734808964,L,2
4138,Kids,Running,Free RN,2,6299.575,1.0,0.0,2025-07-13,Retail,Pune,0.0,L,2
4139,Women,Training,Flex Trainer,2,6465.53,0.0,12931.06,2024-12-31,Online,Kolkata,2815.1835154600894,L,2
4140,Women,Running,Air Zoom,2,5548.255,0.0,11096.51,2025-04-28,Online,Bangalore,2650.704715471339,XL,3
4141,Men,Training,ZoomX Invincible,2,2406.03,0.0,4812.06,2024-12-21,Online,Bangalore,728.8035475940511,S,0
4143,Women,Running,React Infinity,2,6346.35,0.0,12692.7,2025-03-26,Retail,Delhi,2746.8138086646595,L,2
4146,Kids,Lifestyle,Blazer Mid,2,6100.23,0.0,12200.46,2023-08-27,Online,Mumbai,2924.3940493427704,L,2
4147,Men,Basketball,Zoom Freak,1,7659.09,0.0,7659.09,2024-11-26,Online,Delhi,2279.4991255418026,L,2
4148,Kids,Soccer,Phantom GT,3,5943.25,0.0,17829.75,2025-07-18,Retail,Pune,4254.6277279863225,S,0
4149,Women,Training,SuperRep Go,4,5716.52,0.0,22866.08,2024-09-14,Retail,Pune,4619.434020141158,L,2
4150,Men,Basketball,Zoom Freak,2,6172.36,0.81,2345.4967999999994,2024-12-17,Retail,Pune,488.3804375167404,L,2
4151,Kids,Training,Metcon 7,2,7282.99,0.05,13837.680999999999,2024-10-10,Retail,Kolkata,2221.8882991328965,M,1
4152,Men,Basketball,Kyrie Flytrap,1,5562.46,0.0,5562.46,2024-08-07,Online,Mumbai,1301.9763936468369,XL,3
4153,Women,Running,Pegasus Turbo,2,5349.1,0.0,10698.2,2025-02-13,Retail,Kolkata,3564.708168892805,L,2
4156,Men,Running,React Infinity,2,7417.67,0.0,14835.34,2024-05-20,Online,Mumbai,4887.137941275808,M,1
4157,Men,Basketball,Zoom Freak,3,6172.36,0.0,18517.079999999998,2025-07-09,Retail,Delhi,3398.208575886266,XL,3
4158,Women,Lifestyle,Blazer Mid,2,6100.23,0.0,12200.46,2024-08-18,Online,Hyderabad,3934.0326630419127,L,2
4161,Men,Running,Air Zoom,2,5548.255,0.4,6657.906,2025-04-16,Online,Kolkata,1024.6335878126536,L,2
4163,Men,Training,SuperRep Go,2,5587.585,0.0,11175.17,2024-09-12,Retail,Hyderabad,2169.9166874341213,L,2
4164,Men,Soccer,Tiempo Legend,2,2196.67,0.0,4393.34,2025-07-21,Online,Bangalore,1300.6649105352983,XL,3
4165,Women,Training,SuperRep Go,1,5587.585,0.26,4134.8129,2024-11-20,Online,Bangalore,1384.447383042829,XL,3
4166,Women,Soccer,Phantom GT,2,6012.23,0.0,12024.46,2025-05-03,Online,Delhi,3709.609324587799,M,1
4168,Kids,Running,Free RN,4,6299.575,0.0,25198.3,2024-06-09,Retail,Mumbai,8714.508431304348,L,2
4170,Men,Lifestyle,Blazer Mid,2,3297.7,1.0,0.0,2024-08-15,Online,Bangalore,0.0,XL,3
4171,Men,Running,React Infinity,2,9303.8,0.0,18607.6,2024-12-21,Retail,Delhi,2910.9863509862557,M,1
4172,Women,Soccer,Mercurial Superfly,1,6969.28,0.0,6969.28,2025-01-21,Retail,Bangalore,1187.119852556049,L,2
4174,Women,Soccer,Tiempo Legend,2,6041.3,0.0,12082.6,2025-08-03,Retail,Kolkata,2575.9038408272836,XL,3
4176,Women,Training,ZoomX Invincible,1,6424.68,0.0,6424.68,2023-09-02,Retail,Hyderabad,2160.675607956662,M,1
4178,Men,Basketball,Air Jordan,2,5967.92,0.0,11935.84,2024-08-26,Retail,Hyderabad,2434.5343430495054,L,2
4179,Women,Running,React Infinity,2,6633.14,0.0,13266.28,2025-01-06,Retail,Mumbai,3481.8578820457487,XL,3
4180,Men,Running,Pegasus Turbo,2,5349.1,0.0,10698.2,2025-06-04,Retail,Kolkata,1785.5632366779448,M,1
4181,Women,Running,Free RN,3,6299.575,0.0,18898.725,2025-04-05,Retail,Delhi,3417.902786451767,M,1
4182,Men,Lifestyle,Dunk Low,1,9335.57,0.0,9335.57,2024-02-12,Retail,Mumbai,2837.1365022498776,XL,3
4183,Men,Lifestyle,Air Force 1,2,8647.63,0.0,17295.26,2025-03-23,Retail,Pune,2941.295257199434,L,2
4185,Women,Training,ZoomX Invincible,3,6424.68,0.0,19274.04,2025-02-01,Online,Hyderabad,3772.80648141902,S,0
4186,Men,Basketball,LeBron 20,2,9872.08,0.17,16387.6528,2025-03-10,Online,Bangalore,5247.889583726204,XL,3
2050,Kids,Soccer,Tiempo Legend,2,6041.3,0.0,12082.6,2023-09-30,Online,Pune,1984.8751589407946,L,2
4191,Men,Running,React Infinity,2,6346.35,0.0,12692.7,2024-07-22,Online,Pune,3417.688881949306,M,1
4192,Men,Lifestyle,Waffle One,2,3339.95,1.0,0.0,2025-05-26,Retail,Delhi,0.0,L,2
4193,Kids,Basketball,Kyrie Flytrap,1,5562.46,0.0,5562.46,2024-04-12,Online,Mumbai,1581.5142211095467,XL,3
4194,Kids,Running,React Infinity,2,6346.35,0.0,12692.7,2024-10-28,Retail,Delhi,3647.2621482924837,L,2
4195,Kids,Training,Metcon 7,2,6317.4,0.0,12634.8,2023-09-23,Retail,Mumbai,2398.2907848488035,L,2
4199,Women,Running,Free RN,2,6299.575,0.0,12599.15,2025-05-25,Online,Hyderabad,4165.866002880072,L,2
4201,Kids,Running,React Infinity,3,6346.35,0.0,19039.050000000003,2025-05-09,Retail,Kolkata,6236.329357270461,L,2
4202,Men,Training,SuperRep Go,4,4996.25,0.0,19985.0,2025-05-16,Online,Pune,4837.463657140747,L,2
4204,Kids,Lifestyle,Waffle One,2,7265.47,0.0,14530.94,2025-04-16,Online,Pune,3878.30550225907,L,2
