Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Transaction_Type,Profit_Flag
2933,Women,Training,ZoomX Invincible,,2,9501.17,0.0,19002.34,2024-04-13,Retail,Hyderabad,1069.32,Sale,Valid
2934,Women,Basketball,LeBron 20,XL,1,2370.91,0.0,2370.91,2024-03-14,Online,Mumbai,3043.95,Return,Review
2935,Men,Lifestyle,Dunk Low,L,4,6091.98,0.0,24367.92,2024-05-13,Online,Hyderabad,478.07,Sale,Valid
2936,Women,Training,Flex Trainer,XL,1,6496.58,0.29,4612.57,2024-07-31,Retail,Pune,1933.1,Sale,Valid
2938,Kids,Soccer,Phantom GT,L,1,6012.23,0.0,6012.23,2025-01-14,Online,Delhi,2596.64,Sale,Valid
2940,Women,Soccer,Premier III,L,1,8412.43,0.0,8412.43,2025-05-06,Retail,Hyderabad,-344.67,Return,Valid
2941,Men,Lifestyle,Blazer Mid,XL,1,9331.65,0.0,9331.65,2025-05-02,Retail,Kolkata,492.35,Return,Valid
2942,Women,Training,Flex Trainer,10,4,5222.39,0.57,8982.51,2025-04-16,Online,Bangalore,-68.53,Sale,Valid
2943,Women,Training,SuperRep Go,7,1,3390.0,0.0,3390.0,2024-10-09,Retail,Mumbai,-429.78,Return,Valid
2944,Women,Training,ZoomX Invincible,,1,9738.93,0.0,9738.93,2024-10-06,Retail,Pune,261.36,Sale,Valid
2947,Women,Lifestyle,Blazer Mid,XL,2,4113.48,0.38,5100.72,2024-12-04,Online,Mumbai,1604.63,Sale,Valid
2949,Men,Running,React Infinity,M,1,6346.35,0.49,3236.64,2025-07-05,Online,Delhi,698.79,Sale,Valid
2952,Kids,Training,SuperRep Go,XL,1,5443.44,0.0,5443.44,2024-09-13,Retail,Kolkata,2237.39,Sale,Valid
2049,Men,Training,Metcon 7,M,2,5744.7,1.0,0.0,2024-04-12,Online,Bangalore,-400.59,Sale,Valid
2955,Kids,Basketball,LeBron 20,XL,2,9846.09,0.12,17329.12,2024-07-30,Retail,Kolkata,2250.93,Sale,Valid
2956,Kids,Training,ZoomX Invincible,,4,6424.68,0.86,3597.82,2024-05-16,Online,Mumbai,3144.87,Sale,Valid
2957,Men,Basketball,Zoom Freak,XL,2,5348.89,0.47,5669.82,2024-11-19,Online,Kolkata,753.26,Sale,Valid
2958,Women,Lifestyle,Blazer Mid,,4,7898.87,0.0,31595.48,2025-05-07,Online,Mumbai,1097.55,Sale,Valid
2961,Kids,Soccer,Tiempo Legend,XL,2,5830.525,0.0,11661.05,2024-11-21,Retail,Mumbai,665.39,Sale,Valid
2963,Kids,Training,Flex Trainer,XL,1,6481.055,0.0,6481.06,2025-10-06,Retail,Bangalore,1172.39,Sale,Valid
2964,Kids,Basketball,Zoom Freak,,1,6172.36,0.0,6172.36,2024-06-17,Online,Mumbai,995.42,Return,Valid
2965,Men,Training,Metcon 7,XL,1,2171.48,0.0,2171.48,2025-04-28,Retail,Bangalore,3079.48,Sale,Review
2966,Kids,Training,Flex Trainer,8,3,6481.055,0.0,19443.16,2025-02-27,Online,Pune,333.36,Sale,Valid
2968,Kids,Training,Flex Trainer,XL,1,5283.1,0.0,5283.1,2025-01-24,Retail,Bangalore,575.73,Sale,Valid
2969,Men,Training,ZoomX Invincible,M,1,6424.68,0.0,6424.68,2025-07-19,Online,Pune,2323.02,Sale,Valid
2971,Women,Lifestyle,Dunk Low,,2,9330.31,0.0,18660.62,2024-11-10,Online,Pune,-610.6,Sale,Valid
2972,Women,Soccer,Phantom GT,M,2,6012.23,0.0,12024.46,2024-10-05,Online,Kolkata,1995.69,Sale,Valid
2973,Kids,Soccer,Phantom GT,XL,2,3347.42,0.0,6694.84,2024-10-31,Online,Bangalore,2234.16,Sale,Valid
2975,Kids,Soccer,Mercurial Superfly,10,1,5037.43,0.0,5037.43,2024-11-10,Online,Delhi,3279.17,Sale,Valid
2976,Men,Running,Pegasus Turbo,,1,6703.48,0.0,6703.48,2024-08-08,Retail,Hyderabad,2966.44,Sale,Valid
2978,Women,Running,Air Zoom,,1,5548.255,1.0,0.0,2025-04-14,Retail,Kolkata,-581.26,Sale,Valid
2981,Kids,Soccer,Premier III,M,4,5185.52,0.0,20742.08,2025-01-10,Retail,Pune,2777.67,Sale,Valid
2982,Men,Lifestyle,Dunk Low,L,2,6091.98,0.54,5604.62,2025-06-07,Online,Kolkata,1541.73,Sale,Valid
2984,Men,Soccer,Phantom GT,XL,2,4343.12,0.0,8686.24,2024-09-06,Online,Kolkata,3073.4,Sale,Valid
2985,Kids,Running,Free RN,,1,8996.05,0.48,4677.95,2024-05-16,Online,Bangalore,3419.45,Sale,Valid
2986,Kids,Basketball,LeBron 20,M,2,6877.77,0.09,12517.54,2025-04-10,Online,Pune,2303.27,Sale,Valid
2987,Women,Soccer,Premier III,L,2,6060.035,0.0,12120.07,2024-08-08,Online,Pune,2365.7,Sale,Valid
2009,Women,Lifestyle,Dunk Low,M,2,6481.4,0.84,2074.05,2024-07-26,Retail,Bangalore,522.93,Sale,Valid
2989,Men,Soccer,Mercurial Superfly,M,1,6429.61,0.0,6429.61,2024-02-14,Online,Bangalore,2459.52,Sale,Valid
2990,Kids,Basketball,Kyrie Flytrap,XL,2,2601.99,0.0,5203.98,2024-09-23,Retail,Bangalore,570.47,Sale,Valid
2992,Men,Soccer,Premier III,L,2,6060.035,0.0,12120.07,2024-10-24,Online,Kolkata,2276.99,Sale,Valid
2993,Men,Soccer,Premier III,M,4,6060.035,0.0,24240.14,2024-10-13,Retail,Hyderabad,1770.74,Sale,Valid
2994,Women,Lifestyle,Air Force 1,11,2,2932.39,0.98,117.3,2024-12-07,Retail,Mumbai,2962.69,Sale,Review
2996,Women,Basketball,Air Jordan,11,2,5974.92,0.0,11949.84,2025-07-01,Online,Pune,3753.82,Sale,Valid
2998,Women,Training,Flex Trainer,,1,8835.27,0.76,2120.46,2025-05-06,Online,Delhi,1637.2,Sale,Valid
3001,Men,Soccer,Premier III,L,2,6060.035,0.0,12120.07,2024-01-25,Online,Delhi,-362.26,Sale,Valid
3002,Women,Lifestyle,Waffle One,,4,5349.78,0.0,21399.12,2024-11-22,Retail,Delhi,3535.87,Sale,Valid
3003,Men,Basketball,Zoom Freak,XL,2,6172.36,0.0,12344.72,2023-08-03,Online,Bangalore,-646.26,Sale,Valid
3005,Women,Basketball,Zoom Freak,9,2,6172.36,0.19,9999.22,2025-04-23,Online,Delhi,3295.17,Sale,Valid
3007,Women,Soccer,Tiempo Legend,12,1,7680.16,1.0,0.0,2025-05-30,Online,Bangalore,-1076.72,Sale,Valid
3009,Men,Lifestyle,Waffle One,L,2,5349.78,0.0,10699.56,2024-08-15,Online,Bangalore,3724.01,Sale,Valid
3010,Women,Soccer,Tiempo Legend,,2,5830.525,0.0,11661.05,2025-05-05,Online,Pune,-311.32,Sale,Valid
3013,Kids,Basketball,Zoom Freak,XL,4,6172.36,0.96,987.58,2025-06-16,Retail,Kolkata,1039.09,Sale,Review
3018,Kids,Soccer,Premier III,11,2,6060.035,0.0,12120.07,2024-08-22,Retail,Kolkata,3364.85,Sale,Valid
3019,Women,Running,Free RN,XL,1,9942.61,0.0,9942.61,2023-12-19,Retail,Kolkata,1316.3,Sale,Valid
3021,Women,Soccer,Mercurial Superfly,6,4,6769.465,0.42,15705.16,2023-09-21,Retail,Hyderabad,3050.7,Sale,Valid
3022,Kids,Training,ZoomX Invincible,L,1,4318.48,0.0,4318.48,2025-05-14,Online,Delhi,271.37,Return,Valid
3023,Kids,Basketball,Zoom Freak,,2,2493.28,0.0,4986.56,2024-05-19,Retail,Delhi,708.93,Sale,Valid
3024,Kids,Running,Free RN,,1,6299.575,1.0,0.0,2024-12-07,Online,Mumbai,-687.3,Sale,Valid
3025,Kids,Lifestyle,Blazer Mid,L,4,5786.02,0.0,23144.08,2024-08-25,Retail,Hyderabad,3005.88,Sale,Valid
3026,Women,Lifestyle,Blazer Mid,10,2,5786.02,0.0,11572.04,2025-12-03,Online,Bangalore,-127.25,Sale,Valid
3027,Women,Training,SuperRep Go,L,2,9593.27,0.0,19186.54,2024-10-25,Retail,Delhi,-1038.79,Sale,Valid
3028,Kids,Running,Air Zoom,L,4,5837.53,0.0,23350.12,2025-01-29,Retail,Kolkata,-471.86,Sale,Valid
3030,Men,Soccer,Mercurial Superfly,,3,6969.28,0.58,8781.29,2023-08-08,Online,Kolkata,98.19,Sale,Valid
3031,Kids,Soccer,Premier III,M,4,8588.14,0.0,34352.56,2023-10-11,Online,Kolkata,-117.68,Sale,Valid
3033,Men,Training,ZoomX Invincible,M,1,9397.68,0.74,2443.4,2024-11-21,Retail,Hyderabad,313.58,Sale,Valid
3036,Kids,Lifestyle,Dunk Low,11,2,2879.09,0.0,5758.18,2024-10-15,Retail,Hyderabad,1129.11,Sale,Valid
2033,Kids,Lifestyle,Waffle One,M,2,5349.78,0.0,10699.56,2025-01-22,Online,Kolkata,-679.74,Sale,Valid
3039,Kids,Soccer,Premier III,10,2,5366.19,0.0,10732.38,2024-03-17,Online,Pune,638.3,Sale,Valid
3040,Women,Lifestyle,Waffle One,XL,2,5349.78,0.0,10699.56,2024-08-12,Online,Hyderabad,3833.04,Sale,Valid
3041,Kids,Lifestyle,Waffle One,9,2,4884.55,0.0,9769.1,2025-01-03,Online,Bangalore,-1182.29,Sale,Valid
3043,Men,Running,React Infinity,L,2,6346.35,0.0,12692.7,2025-04-11,Retail,Delhi,147.79,Sale,Valid
3046,Men,Basketball,Air Jordan,11,2,4597.23,0.0,9194.46,2025-05-26,Online,Bangalore,3277.67,Sale,Valid
3047,Women,Basketball,Kyrie Flytrap,,3,6175.84,0.9,1852.75,2024-10-14,Online,Hyderabad,-960.94,Sale,Valid
3048,Women,Lifestyle,Waffle One,6,1,5349.78,0.23,4119.33,2025-07-17,Retail,Hyderabad,517.17,Sale,Valid
3049,Kids,Lifestyle,Air Force 1,11,2,6554.6849999999995,1.0,0.0,2025-06-22,Online,Pune,-156.45,Sale,Valid
3051,Men,Training,Metcon 7,M,1,5744.7,0.0,5744.7,2024-07-28,Online,Bangalore,166.42,Sale,Valid
3052,Kids,Running,React Infinity,M,1,9448.34,0.78,2078.63,2025-03-03,Online,Delhi,-871.1,Sale,Valid
3053,Women,Lifestyle,Air Force 1,L,2,6323.09,1.0,0.0,2024-09-18,Retail,Mumbai,1283.62,Sale,Review
3054,Men,Soccer,Premier III,M,2,6667.47,0.0,13334.94,2024-12-17,Retail,Pune,-402.6,Sale,Valid
3057,Women,Soccer,Mercurial Superfly,,2,4244.95,0.0,8489.9,2025-01-21,Retail,Bangalore,3693.98,Sale,Valid
3058,Men,Soccer,Phantom GT,M,1,8048.66,0.0,8048.66,2023-08-01,Retail,Kolkata,3860.59,Return,Valid
3059,Women,Running,React Infinity,L,3,6346.35,1.0,0.0,2025-06-19,Online,Hyderabad,3692.43,Sale,Review
3060,Women,Running,Free RN,L,1,6299.575,0.0,6299.58,2024-09-09,Retail,Bangalore,-1137.29,Sale,Valid
3062,Women,Soccer,Phantom GT,,1,6936.34,0.46,3745.62,2025-03-19,Retail,Mumbai,1647.34,Sale,Valid
3063,Kids,Running,Air Zoom,M,2,9676.61,0.0,19353.22,2025-04-20,Online,Mumbai,3674.74,Sale,Valid
3064,Men,Soccer,Tiempo Legend,,2,6041.3,0.0,12082.6,2024-01-11,Retail,Pune,-1048.54,Sale,Valid
3066,Kids,Training,ZoomX Invincible,L,1,6424.68,0.0,6424.68,2024-03-01,Online,Mumbai,1383.01,Sale,Valid
3067,Men,Lifestyle,Blazer Mid,9,4,5786.02,0.0,23144.08,2024-03-05,Retail,Hyderabad,1939.56,Sale,Valid
3068,Kids,Lifestyle,Air Force 1,L,4,4867.07,1.0,0.0,2025-05-25,Online,Delhi,2863.56,Sale,Review
3069,Men,Training,Metcon 7,L,1,5744.7,1.0,0.0,2025-04-13,Online,Hyderabad,-6.91,Sale,Valid
3071,Women,Running,Air Zoom,,1,5081.53,0.0,5081.53,2023-10-21,Online,Mumbai,-663.86,Sale,Valid
3072,Men,Training,Flex Trainer,9,1,6481.055,0.0,6481.06,2024-08-26,Retail,Mumbai,2621.5,Sale,Valid
3073,Men,Training,ZoomX Invincible,,1,6424.68,0.0,6424.68,2025-06-14,Retail,Mumbai,1992.12,Sale,Valid
3075,Kids,Soccer,Premier III,L,2,6060.035,0.91,1090.81,2025-05-28,Retail,Mumbai,3594.94,Sale,Review
3078,Men,Running,Free RN,M,1,2555.18,0.0,2555.18,2024-09-14,Online,Delhi,1820.38,Sale,Valid
3079,Women,Running,React Infinity,L,1,6346.35,0.0,6346.35,2024-01-10,Retail,Bangalore,2815.43,Sale,Valid
3081,Kids,Training,Flex Trainer,6,1,8442.39,0.0,8442.39,2025-02-10,Retail,Mumbai,3126.66,Sale,Valid
3082,Men,Training,Metcon 7,L,1,5744.7,0.0,5744.7,2024-08-11,Online,Delhi,-65.96,Return,Valid
3083,Kids,Training,ZoomX Invincible,XL,1,8535.31,0.0,8535.31,2024-08-29,Retail,Delhi,1159.57,Sale,Valid
3087,Kids,Lifestyle,Waffle One,M,3,2765.77,0.0,8297.31,2025-08-01,Retail,Bangalore,2785.94,Sale,Valid
3089,Women,Basketball,Zoom Freak,XL,2,8399.35,0.0,16798.7,2025-05-31,Online,Mumbai,2967.22,Sale,Valid
3090,Women,Basketball,LeBron 20,,2,8187.65,1.0,0.0,2023-12-11,Retail,Pune,196.88,Sale,Review
3091,Women,Basketball,Air Jordan,,1,8666.84,0.3,6066.79,2025-02-13,Online,Hyderabad,204.77,Sale,Valid
3092,Kids,Training,Metcon 7,L,1,3005.37,0.0,3005.37,2025-09-03,Retail,Kolkata,-288.77,Sale,Valid
3093,Women,Soccer,Tiempo Legend,10,3,5830.525,0.0,17491.57,2025-06-29,Retail,Kolkata,28.77,Sale,Valid
3094,Men,Basketball,Zoom Freak,,2,4731.54,0.0,9463.08,2024-07-11,Online,Delhi,3485.33,Sale,Valid
3095,Men,Running,Free RN,L,1,9297.64,0.16,7810.02,2025-02-16,Retail,Delhi,36.7,Sale,Valid
3096,Men,Training,ZoomX Invincible,,4,6424.68,0.9,2569.87,2025-05-03,Online,Hyderabad,20.31,Sale,Valid
3097,Men,Lifestyle,Blazer Mid,L,2,5786.02,0.5,5786.02,2025-01-24,Online,Hyderabad,3419.32,Sale,Valid
3098,Women,Basketball,Kyrie Flytrap,M,2,5562.46,0.0,11124.92,2025-04-14,Retail,Kolkata,1090.52,Sale,Valid
3099,Women,Lifestyle,Waffle One,L,2,8462.09,0.08,15570.25,2024-10-21,Online,Mumbai,1720.4,Sale,Valid
3100,Women,Training,ZoomX Invincible,7,4,6424.68,0.97,770.96,2025-06-30,Retail,Mumbai,1861.15,Sale,Review
3102,Kids,Basketball,LeBron 20,M,2,6630.92,0.0,13261.84,2025-06-18,Retail,Bangalore,-1117.98,Sale,Valid
3103,Kids,Lifestyle,Blazer Mid,,2,5786.02,0.0,11572.04,2025-01-06,Online,Mumbai,1567.18,Sale,Valid
3105,Women,Soccer,Phantom GT,L,4,6012.23,0.57,10341.04,2024-11-30,Online,Pune,3176.71,Sale,Valid
3106,Men,Running,Pegasus Turbo,,1,5286.01,0.0,5286.01,2025-03-09,Online,Bangalore,3276.53,Sale,Valid
3107,Men,Running,Pegasus Turbo,11,1,9572.44,0.0,9572.44,2025-08-03,Retail,Hyderabad,-694.97,Sale,Valid
3108,Kids,Soccer,Phantom GT,M,1,6012.23,0.38,3727.58,2024-12-16,Online,Mumbai,1350.25,Return,Valid
3110,Men,Running,React Infinity,L,1,8431.55,0.0,8431.55,2024-10-13,Retail,Mumbai,3977.41,Sale,Valid
3114,Women,Running,React Infinity,L,1,7627.37,0.0,7627.37,2025-03-27,Retail,Bangalore,2752.18,Sale,Valid
3116,Kids,Basketball,Zoom Freak,M,3,6172.36,0.06,17406.06,2024-11-21,Retail,Kolkata,-236.15,Sale,Valid
3117,Men,Basketball,Air Jordan,M,2,6435.2,0.0,12870.4,2024-09-21,Retail,Delhi,-1181.06,Sale,Valid
3119,Kids,Lifestyle,Air Force 1,,2,6554.6849999999995,0.0,13109.37,2023-08-12,Online,Hyderabad,3995.49,Sale,Valid
3121,Kids,Training,Flex Trainer,8,1,2514.0,0.69,779.34,2025-03-06,Online,Kolkata,1345.4,Sale,Review
3123,Kids,Running,Free RN,L,1,9804.78,0.0,9804.78,2025-05-26,Online,Pune,-965.5,Sale,Valid
3124,Kids,Soccer,Mercurial Superfly,,2,7538.96,0.0,15077.92,2025-03-31,Online,Delhi,2407.4,Sale,Valid
3125,Kids,Soccer,Phantom GT,XL,2,6012.23,0.7,3607.34,2025-03-10,Online,Bangalore,1561.59,Sale,Valid
3126,Kids,Running,React Infinity,,1,6346.35,0.0,6346.35,2024-06-10,Online,Bangalore,2772.69,Sale,Valid
3127,Men,Training,ZoomX Invincible,XL,1,4614.33,0.47,2445.59,2024-10-07,Online,Pune,-440.44,Sale,Valid
3129,Kids,Basketball,Kyrie Flytrap,XL,2,5732.66,0.0,11465.32,2024-01-30,Retail,Delhi,3187.59,Sale,Valid
3130,Men,Basketball,Air Jordan,XL,2,3015.02,0.0,6030.04,2025-05-16,Online,Pune,2868.91,Sale,Valid
3131,Kids,Training,SuperRep Go,10,1,5171.44,0.33,3464.86,2025-05-27,Online,Pune,634.64,Sale,Valid
3132,Kids,Lifestyle,Dunk Low,,2,5073.69,0.0,10147.38,2025-12-07,Online,Hyderabad,-1033.35,Sale,Valid
3133,Kids,Soccer,Mercurial Superfly,L,2,6769.465,0.77,3113.95,2024-04-15,Retail,Delhi,88.55,Sale,Valid
3134,Men,Basketball,Air Jordan,L,2,5974.92,0.19,9679.37,2025-05-14,Retail,Delhi,31.3,Sale,Valid
3135,Women,Soccer,Mercurial Superfly,XL,3,4009.47,1.0,0.0,2024-08-28,Online,Pune,2434.87,Sale,Review
3137,Kids,Soccer,Premier III,,2,7176.21,0.0,14352.42,2025-07-08,Online,Bangalore,659.4,Sale,Valid
3138,Kids,Lifestyle,Blazer Mid,L,2,3911.84,0.42,4537.73,2024-09-11,Online,Hyderabad,3601.48,Sale,Valid
3140,Women,Lifestyle,Blazer Mid,L,2,5786.02,1.0,0.0,2023-11-19,Retail,Bangalore,3855.21,Sale,Review
3142,Kids,Soccer,Phantom GT,XL,2,6012.23,0.0,12024.46,2024-12-10,Online,Delhi,2520.02,Sale,Valid
3143,Men,Training,Flex Trainer,7,3,3938.59,0.98,236.32,2024-08-23,Online,Mumbai,635.39,Sale,Review
3144,Women,Running,Free RN,7,1,8613.08,0.0,8613.08,2023-09-11,Retail,Hyderabad,-1049.73,Sale,Valid
3145,Women,Basketball,Air Jordan,9,2,3427.03,0.37,4318.06,2025-02-02,Retail,Pune,2527.96,Sale,Valid
3146,Women,Soccer,Premier III,XL,1,6060.035,0.0,6060.04,2024-12-29,Retail,Hyderabad,1087.27,Sale,Valid
3147,Kids,Training,SuperRep Go,11,1,2579.36,0.0,2579.36,2025-03-13,Online,Mumbai,939.38,Sale,Valid
3151,Men,Lifestyle,Air Force 1,L,2,6554.6849999999995,0.0,13109.37,2025-07-19,Online,Kolkata,2968.24,Sale,Valid
3153,Women,Training,SuperRep Go,,1,3693.3,0.0,3693.3,2024-09-17,Online,Bangalore,1480.99,Sale,Valid
3154,Kids,Running,Free RN,L,2,6299.575,0.95,629.96,2025-04-21,Online,Delhi,-1100.45,Sale,Valid
3156,Women,Soccer,Phantom GT,XL,2,6700.68,0.0,13401.36,2025-11-01,Retail,Mumbai,611.81,Sale,Valid
3159,Women,Running,Air Zoom,10,1,5548.255,0.0,5548.26,2025-08-04,Retail,Pune,2494.21,Return,Valid
3160,Women,Basketball,Air Jordan,M,2,5974.92,0.0,11949.84,2024-07-25,Retail,Delhi,888.87,Sale,Valid
3161,Men,Running,React Infinity,,1,8369.3,0.0,8369.3,2025-04-07,Online,Hyderabad,1663.79,Sale,Valid
3162,Men,Soccer,Tiempo Legend,XL,2,5830.525,0.0,11661.05,2024-02-24,Online,Pune,1686.78,Sale,Valid
3163,Women,Running,Free RN,,2,8204.14,0.0,16408.28,2025-06-22,Retail,Delhi,961.65,Sale,Valid
3164,Men,Soccer,Premier III,,4,6060.035,0.0,24240.14,2025-04-28,Online,Bangalore,-382.88,Sale,Valid
3165,Women,Soccer,Phantom GT,XL,2,2530.29,0.29,3593.01,2025-02-17,Online,Kolkata,3264.03,Sale,Valid
3166,Men,Soccer,Premier III,,2,6060.035,0.0,12120.07,2024-11-03,Online,Hyderabad,-209.36,Sale,Valid
3168,Women,Lifestyle,Air Force 1,7,2,6125.15,0.0,12250.3,2025-02-28,Retail,Delhi,61.83,Sale,Valid
3169,Men,Lifestyle,Blazer Mid,M,2,5786.02,1.0,0.0,2024-10-10,Retail,Delhi,-744.54,Sale,Valid
3170,Men,Training,Flex Trainer,L,1,6481.055,0.0,6481.06,2025-05-15,Online,Pune,-367.73,Sale,Valid
3171,Men,Lifestyle,Air Force 1,,2,6554.6849999999995,0.0,13109.37,2023-11-16,Online,Bangalore,-445.89,Sale,Valid
3172,Men,Training,Metcon 7,9,1,5744.7,0.39,3504.27,2023-11-14,Retail,Pune,1877.19,Return,Valid
3173,Women,Soccer,Premier III,XL,2,6060.035,0.0,12120.07,2024-04-11,Retail,Pune,1560.81,Sale,Valid
3175,Women,Lifestyle,Dunk Low,10,1,6583.76,0.71,1909.29,2024-12-09,Retail,Mumbai,2194.69,Return,Review
3176,Men,Lifestyle,Blazer Mid,,2,9352.62,0.97,561.16,2025-01-20,Retail,Bangalore,903.31,Sale,Review
3178,Women,Training,SuperRep Go,11,1,5587.585,0.0,5587.58,2024-09-19,Retail,Delhi,-271.03,Sale,Valid
3179,Women,Training,SuperRep Go,,3,5587.585,0.36,10728.16,2025-04-24,Online,Mumbai,517.77,Sale,Valid
3180,Men,Basketball,Zoom Freak,XL,2,6172.36,0.65,4320.65,2025-05-03,Online,Pune,1603.13,Sale,Valid
3184,Men,Training,ZoomX Invincible,M,1,6424.68,0.42,3726.31,2024-10-15,Online,Mumbai,-760.63,Sale,Valid
3185,Kids,Training,SuperRep Go,,1,9715.85,0.0,9715.85,2025-12-03,Online,Pune,-542.2,Sale,Valid
3186,Men,Basketball,Zoom Freak,,2,3156.31,0.0,6312.62,2024-10-16,Retail,Delhi,540.77,Sale,Valid
3188,Kids,Lifestyle,Air Force 1,L,2,8024.17,0.6,6419.34,2025-09-02,Retail,Pune,2328.33,Sale,Valid
3189,Men,Basketball,LeBron 20,L,3,6730.48,0.33,13528.26,2025-02-08,Online,Kolkata,1456.87,Sale,Valid
3191,Kids,Soccer,Mercurial Superfly,L,4,6769.465,0.0,27077.86,2025-04-02,Retail,Pune,2709.18,Sale,Valid
3192,Kids,Running,Free RN,M,1,6299.575,0.0,6299.58,2025-03-16,Online,Pune,2055.67,Sale,Valid
3193,Kids,Running,Pegasus Turbo,11,1,8581.98,0.0,8581.98,2025-02-24,Retail,Pune,3969.18,Sale,Valid
3194,Kids,Training,SuperRep Go,M,1,5587.585,0.0,5587.58,2023-10-21,Online,Hyderabad,896.94,Return,Valid
3195,Men,Lifestyle,Blazer Mid,,1,3259.95,0.0,3259.95,2025-09-03,Retail,Delhi,1423.92,Sale,Valid
3203,Women,Training,SuperRep Go,11,1,5587.585,1.0,0.0,2025-11-03,Retail,Pune,2854.21,Sale,Review
3204,Men,Soccer,Phantom GT,,2,6012.23,0.18,9860.06,2024-12-09,Online,Kolkata,3367.72,Sale,Valid
3206,Kids,Basketball,Kyrie Flytrap,L,1,4694.72,0.58,1971.78,2024-03-25,Retail,Bangalore,3611.24,Return,Review
3209,Women,Training,Flex Trainer,M,1,6481.055,0.17,5379.28,2024-08-20,Retail,Bangalore,1986.27,Sale,Valid
3211,Women,Lifestyle,Blazer Mid,L,2,8346.17,0.82,3004.62,2024-08-02,Retail,Kolkata,1368.59,Sale,Valid
3212,Kids,Soccer,Mercurial Superfly,M,4,7670.57,0.0,30682.28,2024-10-05,Retail,Kolkata,2025.11,Sale,Valid
3213,Men,Running,Air Zoom,XL,1,5548.255,0.0,5548.26,2024-12-28,Online,Kolkata,3221.7,Sale,Valid
3214,Kids,Lifestyle,Dunk Low,XL,2,6091.98,0.0,12183.96,2024-11-09,Online,Kolkata,-857.15,Sale,Valid
3215,Men,Soccer,Phantom GT,XL,2,6012.23,0.0,12024.46,2024-02-20,Online,Kolkata,2109.68,Sale,Valid
3216,Men,Basketball,Air Jordan,XL,2,5974.92,0.0,11949.84,2023-08-14,Online,Mumbai,2508.13,Sale,Valid
3217,Men,Soccer,Tiempo Legend,6,1,4819.75,0.22,3759.4,2025-02-15,Retail,Pune,-514.9,Sale,Valid
3218,Men,Running,Air Zoom,6,1,4854.18,0.0,4854.18,2024-09-29,Retail,Kolkata,3807.88,Sale,Valid
3219,Women,Basketball,Air Jordan,XL,2,2277.83,1.0,0.0,2025-03-17,Online,Delhi,1151.76,Sale,Review
3220,Women,Lifestyle,Dunk Low,11,2,6091.98,0.0,12183.96,2025-02-16,Online,Bangalore,2731.04,Sale,Valid
3221,Women,Basketball,LeBron 20,,2,9682.68,0.88,2323.84,2024-09-21,Online,Pune,1650.44,Sale,Valid
3222,Kids,Basketball,Air Jordan,XL,1,5300.32,0.0,5300.32,2024-10-08,Online,Bangalore,2593.48,Return,Valid
3224,Women,Soccer,Phantom GT,,1,9872.38,0.18,8095.35,2025-03-18,Retail,Pune,233.85,Sale,Valid
3225,Kids,Basketball,Kyrie Flytrap,L,2,7364.6,0.0,14729.2,2023-12-20,Retail,Kolkata,-458.05,Sale,Valid
3226,Men,Soccer,Mercurial Superfly,,2,4585.77,0.0,9171.54,2025-02-12,Retail,Pune,-241.59,Sale,Valid
3228,Kids,Basketball,LeBron 20,XL,2,6745.63,0.0,13491.26,2025-04-19,Retail,Bangalore,3620.9,Sale,Valid
3229,Kids,Running,Free RN,,1,6299.575,1.0,0.0,2024-08-19,Retail,Pune,188.96,Sale,Review
3231,Men,Lifestyle,Dunk Low,L,2,6406.53,0.9,1281.31,2024-12-17,Online,Kolkata,2859.55,Sale,Review
3233,Men,Soccer,Phantom GT,M,1,4091.68,0.0,4091.68,2025-04-26,Retail,Hyderabad,571.8,Sale,Valid
3234,Kids,Soccer,Phantom GT,XL,2,6012.23,0.0,12024.46,2025-05-14,Online,Delhi,327.76,Sale,Valid
3236,Kids,Lifestyle,Blazer Mid,,4,5786.02,0.68,7406.11,2025-07-21,Retail,Hyderabad,-37.37,Sale,Valid
3237,Kids,Basketball,LeBron 20,L,3,5596.52,0.0,16789.56,2024-08-16,Retail,Mumbai,2926.28,Sale,Valid
3240,Kids,Basketball,Zoom Freak,9,1,8776.59,0.0,8776.59,2024-05-27,Retail,Hyderabad,-1020.05,Return,Valid
3241,Women,Basketball,LeBron 20,XL,2,7477.49,0.0,14954.98,2024-02-12,Retail,Bangalore,3176.2,Sale,Valid
3242,Men,Basketball,LeBron 20,L,2,9677.18,0.59,7935.29,2024-08-24,Retail,Bangalore,609.45,Sale,Valid
3243,Men,Lifestyle,Air Force 1,L,3,6554.6849999999995,0.0,19664.06,2024-10-25,Retail,Pune,1943.22,Sale,Valid
3245,Women,Running,React Infinity,L,3,6346.35,0.0,19039.05,2024-05-19,Retail,Pune,3102.91,Sale,Valid
3246,Men,Running,Air Zoom,7,1,7787.74,0.0,7787.74,2025-05-14,Online,Pune,479.25,Sale,Valid
3249,Kids,Lifestyle,Blazer Mid,M,1,4738.25,0.0,4738.25,2025-02-25,Online,Bangalore,731.1,Sale,Valid
3250,Women,Lifestyle,Air Force 1,L,2,6554.6849999999995,0.0,13109.37,2024-09-18,Online,Pune,1172.07,Sale,Valid
